Id,SalePrice
2735,141707.46418000883
2736,131899.87945025356
2737,105967.42046034921
2738,131096.1274944041
2739,158545.1027661379
2740,141515.03819682973
2741,158523.9299667909
2742,184596.04561849963
2743,163400.31435087608
2744,170383.74377879876
2745,153748.3584814221
2746,126065.77863541542
2747,168827.54346577704
2748,121037.49070705601
2749,133829.95833265356
2750,126087.3965833695
2751,132053.80182070413
2752,259738.97309814638
2753,159654.67299172917
2754,234580.05844429747
2755,137056.21782219416
2756,97946.19858175573
2757,79367.67987184254
2758,117850.43919300112
2759,159412.05740403518
2760,150683.16853661553
2761,149107.43032703525
2762,142544.2160011241
2763,190365.1975782849
2764,175779.2515042206
2765,258550.1363404948
2766,135113.29511640596
2767,72087.1332063823
2768,112615.40021809435
2769,126805.3982975138
2770,144697.97440192313
2771,102146.02354823651
2772,109648.67200977066
2773,196414.83472766506
2774,148290.42878397397
2775,139136.46540169624
2776,160058.4780511484
2777,166042.246747329
2778,118966.69903205201
2779,151152.48858689747
2780,103063.3782074928
2781,88072.77634028724
2782,101048.32513985525
2783,102320.53167142416
2784,127093.23201826884
2785,152651.24271853233
2786,71795.61161837814
2787,132875.01458853701
2788,85380.50667834788
2789,186448.01628759853
2790,91080.90730979078
2791,119952.1626927095
2792,95049.46378798086
2793,150350.51352177552
2794,100425.45181275993
2795,124072.34067991456
2796,80173.6587530564
2797,206332.41279990718
2798,133667.28923610947
2799,144741.39268403503
2800,70377.81975785308
2801,106457.34190166007
2802,135896.23162836523
2803,159016.75494218664
2804,137813.4437859133
2805,102013.4849921078
2806,84126.74812368074
2807,170676.86925231133
2808,168082.40327353514
2809,122933.71427752545
2810,128483.87214172207
2811,178250.95876064152
2812,165850.35101526033
2813,173148.81016642856
2814,155263.7277184655
2815,112273.31279492713
2816,238142.07833321238
2817,179228.02841995395
2818,139883.29825261852
2819,194445.0330971694
2820,140284.27826719842
2821,109768.34801842741
2822,195572.86075044595
2823,289359.8345482355
2824,187050.24421867394
2825,166958.72509805948
2826,149398.74490737598
2827,136465.21353528096
2828,259779.7704828863
2829,226882.67528057215
2830,230837.0131602648
2831,203777.10434582765
2832,240945.2250163526
2833,286380.2224836277
2834,229755.67485488363
2835,231570.55214819135
2836,226196.5614215768
2837,168884.47099095306
2838,142061.32527325628
2839,198470.91335022234
2840,194401.64808418075
2841,214533.7314250911
2842,243756.65106290326
2843,154359.28979386573
2844,170185.86099001317
2845,109665.7949113489
2846,221465.98970264065
2847,202995.6385957313
2848,222445.52268583313
2849,212310.2029280304
2850,284340.85292276
2851,233346.66056143394
2852,242731.45270905335
2853,246638.2169093939
2854,162812.39912260792
2855,212078.03204708203
2856,214203.66361575722
2857,208264.2257562932
2858,213897.6290235878
2859,125097.33948710273
2860,153997.82816242875
2861,132680.26086018854
2862,228614.02666023315
2863,142734.98874989952
2864,262907.55356654414
2865,139196.5692596967
2866,174705.50812296965
2867,104072.86051854416
2868,125359.73588259773
2869,104256.4220713683
2870,132420.59537167393
2871,84988.50830794546
2872,27972.113354196044
2873,94983.47237903033
2874,166399.55769527942
2875,118252.14884707666
2876,181364.42473186247
2877,131791.1265633429
2878,149907.32314870233
2879,147328.93745079573
2880,109710.76697045613
2881,126934.1238895357
2882,161588.28543149095
2883,188335.63928891788
2884,195562.01193366415
2885,166577.15075812742
2886,224334.81678586634
2887,95943.11825903936
2888,151183.0055975116
2889,47481.799405356054
2890,88324.43959593866
2891,154433.70743541108
2892,45090.08854509331
2893,95681.01833587936
2894,55350.64564692827
2895,299631.899136625
2896,265498.49692891585
2897,227843.84570177726
2898,153665.7537381426
2899,229455.28584940272
2900,159342.12139393887
2901,238032.28720873364
2902,220770.69511871244
2903,313506.4836195437
2904,341707.17182649206
2905,85487.0638690912
2906,201349.50677562333
2907,118094.38027795005
2908,127627.32314005998
2909,153089.11063026972
2910,77433.6408857377
2911,72709.08772705983
2912,164814.21347232454
2913,75126.63988767334
2914,70729.4267696895
2915,78486.48480189875
2916,76454.62192978949
2917,167572.59647383715
2918,117538.5139554973
2919,240668.71683894112
